-5.676526975815552767e+00,-1.487859365891458729e+00
-2.042639874224800867e+00,1.593839781269888789e+00
-3.913301808814668270e+00,-4.469993522726323221e-01
-1.877195666220271342e+00,2.765730370028016694e+00
-3.242343538580829687e+00,1.689028658448599174e+00
-7.572642319105147735e+00,-3.421785974298221511e+00
-7.000759818072990193e+00,-2.897059715085021914e+00
-1.420808977626240477e+00,3.424923274956084285e+00
-4.091059027511382062e+00,6.201327159217857599e-01
-6.721836449793656243e+00,-3.253717093619261647e+00
-3.418394945695149456e+00,9.117818994331097215e-01
-2.240838546558021172e+00,1.864410200719768262e+00
-1.220114363487013742e+00,2.799244583544226117e+00
-2.906111054901308499e+00,2.284170822556388813e+00
-5.224012126690487534e+00,-1.179611436321526874e+00
-7.314110706458919475e-01,3.302164784255268160e+00
-2.650835117797921470e+00,1.165002660733202688e+00
-6.548454703830268286e+00,-2.880057102096327704e+00
-3.372496029893933489e+00,6.072908207696228189e-01
-5.504020529551012508e+00,-1.587144842452199889e+00
-2.218183374412347586e+00,1.451896178417135808e+00
-3.731845439399457565e+00,1.310046302571725718e+00
-2.054746595485538840e+00,1.643870727534675780e+00
-2.265833011066304081e+00,2.335448216577393765e+00
-1.407156252670763719e+00,2.412370305838797968e+00
-5.022299577243700242e+00,-1.695858268784552259e+00
-5.672498424613857004e+00,-1.804998368817723353e+00
-3.021105212601456369e+00,1.093829947164189242e+00
-1.232484222070590607e-01,3.860172636432332105e+00
-1.224078263599038152e+00,2.169486432330866243e+00
-5.982801315022881816e+00,-1.935223449881259050e+00
-6.916652893926501733e+00,-2.452675015039889495e+00
-1.599844465018529949e+00,2.427648277387611131e+00
-8.885717284356658974e-01,3.202635119839012390e+00
-5.935011031840042861e+00,-1.790922007400566507e+00
-2.387156170625459595e+00,1.565151764601684370e+00
-1.879316893078429862e+00,1.647349723448890302e+00
-4.418240556382510675e+00,5.794313212186033013e-01
-5.437327351304118039e+00,-1.165613743245439871e+00
-7.030345180056221110e+00,-3.267095258079808495e+00
-5.630042296888747799e+00,-2.043720309189017925e+00
-3.060593821739397313e+00,1.150080059769059915e+00
-3.452670582149809153e+00,2.938856504596616404e-01
-3.052123194786530824e+00,1.210831833910444466e+00
-2.094508730964318222e+00,2.535100224943925618e+00
